date,consumption_gwh,slp_gwh,rlm_gwh,status,source
2025-01-14,4785.754,2354.312,2431.442,final,Trading Hub Europe AggregatedConsumptionData
2025-01-15,4581.317,2155.244,2426.074,final,Trading Hub Europe AggregatedConsumptionData
2025-01-16,4450.094,2076.382,2373.712,final,Trading Hub Europe AggregatedConsumptionData
2025-01-17,4505.443,2143.529,2361.914,final,Trading Hub Europe AggregatedConsumptionData
2025-01-18,4244.090,2153.092,2090.998,final,Trading Hub Europe AggregatedConsumptionData
2025-01-19,4209.805,2161.438,2048.367,final,Trading Hub Europe AggregatedConsumptionData
2025-01-20,4763.525,2249.276,2514.249,final,Trading Hub Europe AggregatedConsumptionData
2025-01-21,4772.969,2270.912,2502.056,final,Trading Hub Europe AggregatedConsumptionData
2025-01-22,4443.716,2161.431,2282.285,final,Trading Hub Europe AggregatedConsumptionData
2025-01-23,4100.855,2040.820,2060.035,final,Trading Hub Europe AggregatedConsumptionData
2025-01-24,3626.767,1841.230,1785.537,final,Trading Hub Europe AggregatedConsumptionData
2025-01-25,3156.491,1614.606,1541.885,final,Trading Hub Europe AggregatedConsumptionData
2025-01-26,3203.972,1635.089,1568.883,final,Trading Hub Europe AggregatedConsumptionData
2025-01-27,3193.766,1500.626,1693.140,final,Trading Hub Europe AggregatedConsumptionData
2025-01-28,3280.290,1501.884,1778.406,final,Trading Hub Europe AggregatedConsumptionData
2025-01-29,3341.759,1536.737,1805.022,final,Trading Hub Europe AggregatedConsumptionData
2025-01-30,3591.964,1616.403,1975.560,final,Trading Hub Europe AggregatedConsumptionData
2025-01-31,3780.787,1783.408,1997.379,final,Trading Hub Europe AggregatedConsumptionData
2025-02-01,3749.380,1928.893,1820.488,final,Trading Hub Europe AggregatedConsumptionData
2025-02-02,3968.643,2071.048,1897.595,final,Trading Hub Europe AggregatedConsumptionData
2025-02-03,4503.760,2184.498,2319.262,final,Trading Hub Europe AggregatedConsumptionData
2025-02-04,4470.536,2176.237,2294.299,final,Trading Hub Europe AggregatedConsumptionData
2025-02-05,4366.698,2063.346,2303.353,final,Trading Hub Europe AggregatedConsumptionData
2025-02-06,4244.544,2044.295,2200.249,final,Trading Hub Europe AggregatedConsumptionData
2025-02-07,4004.206,2045.117,1959.090,final,Trading Hub Europe AggregatedConsumptionData
2025-02-08,3721.058,1972.346,1748.712,final,Trading Hub Europe AggregatedConsumptionData
2025-02-09,3817.321,1990.996,1826.324,final,Trading Hub Europe AggregatedConsumptionData
2025-02-10,4152.788,2035.948,2116.839,final,Trading Hub Europe AggregatedConsumptionData
2025-02-11,4178.300,2003.709,2174.591,final,Trading Hub Europe AggregatedConsumptionData
2025-02-12,4234.865,1989.566,2245.298,final,Trading Hub Europe AggregatedConsumptionData
2025-02-13,4437.628,2053.682,2383.946,final,Trading Hub Europe AggregatedConsumptionData
2025-02-14,4447.886,2138.899,2308.987,final,Trading Hub Europe AggregatedConsumptionData
2025-02-15,4159.092,2185.042,1974.050,final,Trading Hub Europe AggregatedConsumptionData
2025-02-16,4238.696,2268.470,1970.227,final,Trading Hub Europe AggregatedConsumptionData
2025-02-17,4776.003,2389.257,2386.746,final,Trading Hub Europe AggregatedConsumptionData
2025-02-18,4699.170,2433.920,2265.251,final,Trading Hub Europe AggregatedConsumptionData
2025-02-19,4482.892,2366.808,2116.084,final,Trading Hub Europe AggregatedConsumptionData
2025-02-20,4013.336,2096.294,1917.042,final,Trading Hub Europe AggregatedConsumptionData
2025-02-21,3239.431,1656.687,1582.744,final,Trading Hub Europe AggregatedConsumptionData
2025-02-22,2763.963,1406.238,1357.725,final,Trading Hub Europe AggregatedConsumptionData
2025-02-23,2673.708,1309.663,1364.045,final,Trading Hub Europe AggregatedConsumptionData
2025-02-24,2886.745,1294.583,1592.163,final,Trading Hub Europe AggregatedConsumptionData
2025-02-25,3168.601,1278.931,1889.670,final,Trading Hub Europe AggregatedConsumptionData
2025-02-26,3322.490,1383.165,1939.325,final,Trading Hub Europe AggregatedConsumptionData
2025-02-27,3540.056,1523.789,2016.267,final,Trading Hub Europe AggregatedConsumptionData
2025-02-28,3629.250,1660.277,1968.974,final,Trading Hub Europe AggregatedConsumptionData
2025-03-01,3348.969,1691.347,1657.622,final,Trading Hub Europe AggregatedConsumptionData
2025-03-02,3292.303,1721.408,1570.896,final,Trading Hub Europe AggregatedConsumptionData
2025-03-03,3513.064,1735.317,1777.747,final,Trading Hub Europe AggregatedConsumptionData
2025-03-04,3448.062,1659.423,1788.639,final,Trading Hub Europe AggregatedConsumptionData
2025-03-05,3204.396,1512.950,1691.446,final,Trading Hub Europe AggregatedConsumptionData
2025-03-06,2971.738,1355.207,1616.531,final,Trading Hub Europe AggregatedConsumptionData
2025-03-07,2835.988,1201.328,1634.660,final,Trading Hub Europe AggregatedConsumptionData
2025-03-08,2388.018,1100.341,1287.677,final,Trading Hub Europe AggregatedConsumptionData
2025-03-09,2424.615,1070.837,1353.778,final,Trading Hub Europe AggregatedConsumptionData
2025-03-10,2892.591,1138.199,1754.392,final,Trading Hub Europe AggregatedConsumptionData
2025-03-11,3104.378,1243.177,1861.200,final,Trading Hub Europe AggregatedConsumptionData
2025-03-12,3336.850,1380.212,1956.637,final,Trading Hub Europe AggregatedConsumptionData
2025-03-13,3532.250,1554.888,1977.362,final,Trading Hub Europe AggregatedConsumptionData
2025-03-14,3515.091,1647.055,1868.036,final,Trading Hub Europe AggregatedConsumptionData
2025-03-15,3141.367,1633.152,1508.215,final,Trading Hub Europe AggregatedConsumptionData
2025-03-16,3117.955,1612.435,1505.520,final,Trading Hub Europe AggregatedConsumptionData
2025-03-17,3483.324,1673.271,1810.054,final,Trading Hub Europe AggregatedConsumptionData
2025-03-18,3517.124,1677.927,1839.197,final,Trading Hub Europe AggregatedConsumptionData
2025-03-19,3327.463,1527.962,1799.501,final,Trading Hub Europe AggregatedConsumptionData
2025-03-20,2935.045,1272.316,1662.729,final,Trading Hub Europe AggregatedConsumptionData
2025-03-21,2289.897,998.701,1291.196,final,Trading Hub Europe AggregatedConsumptionData
2025-03-22,2018.200,876.946,1141.255,final,Trading Hub Europe AggregatedConsumptionData
2025-03-23,2153.061,881.682,1271.379,final,Trading Hub Europe AggregatedConsumptionData
2025-03-24,2548.628,903.157,1645.471,final,Trading Hub Europe AggregatedConsumptionData
2025-03-25,2503.568,958.216,1545.352,final,Trading Hub Europe AggregatedConsumptionData
2025-03-26,2706.672,1034.041,1672.631,final,Trading Hub Europe AggregatedConsumptionData
2025-03-27,2611.138,1060.029,1551.109,final,Trading Hub Europe AggregatedConsumptionData
2025-03-28,2437.820,1038.555,1399.265,final,Trading Hub Europe AggregatedConsumptionData
2025-03-29,2179.154,1030.316,1148.838,final,Trading Hub Europe AggregatedConsumptionData
2025-03-30,2295.189,1100.141,1195.049,final,Trading Hub Europe AggregatedConsumptionData
2025-03-31,2770.743,1162.225,1608.518,final,Trading Hub Europe AggregatedConsumptionData
2025-04-01,2670.377,1154.916,1515.461,final,Trading Hub Europe AggregatedConsumptionData
2025-04-02,2412.851,1040.341,1372.509,final,Trading Hub Europe AggregatedConsumptionData
2025-04-03,2279.297,885.350,1393.948,final,Trading Hub Europe AggregatedConsumptionData
2025-04-04,2037.224,747.211,1290.013,final,Trading Hub Europe AggregatedConsumptionData
2025-04-05,1927.599,805.324,1122.275,final,Trading Hub Europe AggregatedConsumptionData
2025-04-06,2396.836,1078.955,1317.881,final,Trading Hub Europe AggregatedConsumptionData
2025-04-07,2767.120,1173.498,1593.621,final,Trading Hub Europe AggregatedConsumptionData
2025-04-08,2753.214,1136.081,1617.133,final,Trading Hub Europe AggregatedConsumptionData
2025-04-09,2583.031,1063.064,1519.967,final,Trading Hub Europe AggregatedConsumptionData
2025-04-10,2509.822,988.602,1521.221,final,Trading Hub Europe AggregatedConsumptionData
2025-04-11,2282.299,868.669,1413.630,final,Trading Hub Europe AggregatedConsumptionData
2025-04-12,1746.287,681.199,1065.088,final,Trading Hub Europe AggregatedConsumptionData
2025-04-13,1654.159,593.125,1061.034,final,Trading Hub Europe AggregatedConsumptionData
2025-04-14,1855.398,558.101,1297.297,final,Trading Hub Europe AggregatedConsumptionData
2025-04-15,1739.530,498.058,1241.471,final,Trading Hub Europe AggregatedConsumptionData
2025-04-16,1815.345,534.314,1281.030,final,Trading Hub Europe AggregatedConsumptionData
2025-04-17,1934.204,643.000,1291.204,final,Trading Hub Europe AggregatedConsumptionData
2025-04-18,1905.894,799.552,1106.341,final,Trading Hub Europe AggregatedConsumptionData
2025-04-19,1821.013,785.206,1035.807,final,Trading Hub Europe AggregatedConsumptionData
2025-04-20,1683.735,713.235,970.500,final,Trading Hub Europe AggregatedConsumptionData
2025-04-21,1720.691,678.821,1041.870,final,Trading Hub Europe AggregatedConsumptionData
2025-04-22,2025.749,662.250,1363.499,final,Trading Hub Europe AggregatedConsumptionData
2025-04-23,2015.519,648.659,1366.861,final,Trading Hub Europe AggregatedConsumptionData
2025-04-24,2054.657,691.231,1363.426,final,Trading Hub Europe AggregatedConsumptionData
2025-04-25,2017.639,713.838,1303.800,final,Trading Hub Europe AggregatedConsumptionData
2025-04-26,1736.524,687.211,1049.313,final,Trading Hub Europe AggregatedConsumptionData
2025-04-27,1735.636,678.251,1057.385,final,Trading Hub Europe AggregatedConsumptionData
2025-04-28,1866.451,595.899,1270.552,final,Trading Hub Europe AggregatedConsumptionData
2025-04-29,1763.992,491.344,1272.648,final,Trading Hub Europe AggregatedConsumptionData
2025-04-30,1537.184,408.621,1128.563,final,Trading Hub Europe AggregatedConsumptionData
2025-05-01,1247.522,323.931,923.591,final,Trading Hub Europe AggregatedConsumptionData
2025-05-02,1249.790,298.561,951.229,final,Trading Hub Europe AggregatedConsumptionData
2025-05-03,1235.094,343.430,891.664,final,Trading Hub Europe AggregatedConsumptionData
2025-05-04,1529.142,512.033,1017.110,final,Trading Hub Europe AggregatedConsumptionData
2025-05-05,1966.751,660.654,1306.097,final,Trading Hub Europe AggregatedConsumptionData
2025-05-06,2055.355,740.220,1315.135,final,Trading Hub Europe AggregatedConsumptionData
2025-05-07,2073.515,730.236,1343.279,final,Trading Hub Europe AggregatedConsumptionData
2025-05-08,2063.556,708.209,1355.347,final,Trading Hub Europe AggregatedConsumptionData
2025-05-09,1877.701,641.421,1236.280,final,Trading Hub Europe AggregatedConsumptionData
2025-05-10,1526.599,550.515,976.085,final,Trading Hub Europe AggregatedConsumptionData
2025-05-11,1433.553,484.337,949.216,final,Trading Hub Europe AggregatedConsumptionData
2025-05-12,1654.430,469.700,1184.730,final,Trading Hub Europe AggregatedConsumptionData
2025-05-13,1657.240,437.145,1220.096,final,Trading Hub Europe AggregatedConsumptionData
2025-05-14,1553.443,398.424,1155.020,final,Trading Hub Europe AggregatedConsumptionData
2025-05-15,1637.221,450.641,1186.580,final,Trading Hub Europe AggregatedConsumptionData
2025-05-16,1632.332,490.171,1142.161,final,Trading Hub Europe AggregatedConsumptionData
2025-05-17,1466.340,492.985,973.355,final,Trading Hub Europe AggregatedConsumptionData
2025-05-18,1499.856,493.218,1006.638,final,Trading Hub Europe AggregatedConsumptionData
2025-05-19,1696.365,449.436,1246.929,final,Trading Hub Europe AggregatedConsumptionData
2025-05-20,1587.723,388.872,1198.851,final,Trading Hub Europe AggregatedConsumptionData
2025-05-21,1614.830,394.753,1220.077,final,Trading Hub Europe AggregatedConsumptionData
2025-05-22,1791.555,501.985,1289.570,final,Trading Hub Europe AggregatedConsumptionData
2025-05-23,1818.920,605.110,1213.810,final,Trading Hub Europe AggregatedConsumptionData
2025-05-24,1526.849,578.172,948.677,final,Trading Hub Europe AggregatedConsumptionData
2025-05-25,1501.626,522.427,979.199,final,Trading Hub Europe AggregatedConsumptionData
2025-05-26,1654.697,468.897,1185.800,final,Trading Hub Europe AggregatedConsumptionData
2025-05-27,1585.588,434.240,1151.349,final,Trading Hub Europe AggregatedConsumptionData
2025-05-28,1585.269,422.617,1162.652,final,Trading Hub Europe AggregatedConsumptionData
2025-05-29,1334.745,405.723,929.022,final,Trading Hub Europe AggregatedConsumptionData
2025-05-30,1273.577,318.951,954.627,final,Trading Hub Europe AggregatedConsumptionData
2025-05-31,1139.219,258.106,881.113,final,Trading Hub Europe AggregatedConsumptionData
2025-06-01,1133.298,242.439,890.859,final,Trading Hub Europe AggregatedConsumptionData
2025-06-02,1450.224,270.204,1180.020,final,Trading Hub Europe AggregatedConsumptionData
2025-06-03,1385.594,266.738,1118.856,final,Trading Hub Europe AggregatedConsumptionData
2025-06-04,1355.347,276.721,1078.625,final,Trading Hub Europe AggregatedConsumptionData
2025-06-05,1360.341,299.658,1060.683,final,Trading Hub Europe AggregatedConsumptionData
2025-06-06,1300.233,297.707,1002.525,final,Trading Hub Europe AggregatedConsumptionData
2025-06-07,1163.759,307.892,855.868,final,Trading Hub Europe AggregatedConsumptionData
2025-06-08,1190.611,365.868,824.743,final,Trading Hub Europe AggregatedConsumptionData
2025-06-09,1283.500,386.677,896.822,final,Trading Hub Europe AggregatedConsumptionData
2025-06-10,1431.227,369.365,1061.862,final,Trading Hub Europe AggregatedConsumptionData
2025-06-11,1462.385,348.792,1113.592,final,Trading Hub Europe AggregatedConsumptionData
2025-06-12,1360.481,287.797,1072.684,final,Trading Hub Europe AggregatedConsumptionData
2025-06-13,1232.951,234.111,998.840,final,Trading Hub Europe AggregatedConsumptionData
2025-06-14,1051.290,193.643,857.646,final,Trading Hub Europe AggregatedConsumptionData
2025-06-15,1052.973,198.917,854.057,final,Trading Hub Europe AggregatedConsumptionData
2025-06-16,1294.506,222.610,1071.897,final,Trading Hub Europe AggregatedConsumptionData
2025-06-17,1318.285,223.439,1094.847,final,Trading Hub Europe AggregatedConsumptionData
2025-06-18,1259.321,215.093,1044.228,final,Trading Hub Europe AggregatedConsumptionData
2025-06-19,1165.323,228.128,937.195,final,Trading Hub Europe AggregatedConsumptionData
2025-06-20,1193.812,226.530,967.282,final,Trading Hub Europe AggregatedConsumptionData
2025-06-21,1027.888,195.990,831.898,final,Trading Hub Europe AggregatedConsumptionData
2025-06-22,989.303,175.699,813.604,final,Trading Hub Europe AggregatedConsumptionData
2025-06-23,1233.820,193.878,1039.942,final,Trading Hub Europe AggregatedConsumptionData
2025-06-24,1250.830,203.985,1046.845,final,Trading Hub Europe AggregatedConsumptionData
2025-06-25,1312.383,189.571,1122.811,final,Trading Hub Europe AggregatedConsumptionData
2025-06-26,1225.903,191.629,1034.274,final,Trading Hub Europe AggregatedConsumptionData
2025-06-27,1205.815,198.321,1007.493,final,Trading Hub Europe AggregatedConsumptionData
2025-06-28,1004.713,181.490,823.223,final,Trading Hub Europe AggregatedConsumptionData
2025-06-29,1026.372,177.442,848.931,final,Trading Hub Europe AggregatedConsumptionData
2025-06-30,1303.962,175.696,1128.266,final,Trading Hub Europe AggregatedConsumptionData
2025-07-01,1336.556,163.149,1173.408,final,Trading Hub Europe AggregatedConsumptionData
2025-07-02,1253.895,155.872,1098.024,final,Trading Hub Europe AggregatedConsumptionData
2025-07-03,1292.171,172.213,1119.958,final,Trading Hub Europe AggregatedConsumptionData
2025-07-04,1188.989,185.799,1003.190,final,Trading Hub Europe AggregatedConsumptionData
2025-07-05,987.222,186.952,800.270,final,Trading Hub Europe AggregatedConsumptionData
2025-07-06,1080.117,206.420,873.697,final,Trading Hub Europe AggregatedConsumptionData
2025-07-07,1306.108,236.618,1069.489,final,Trading Hub Europe AggregatedConsumptionData
2025-07-08,1349.082,277.290,1071.792,final,Trading Hub Europe AggregatedConsumptionData
2025-07-09,1380.461,277.561,1102.901,final,Trading Hub Europe AggregatedConsumptionData
2025-07-10,1343.393,255.822,1087.571,final,Trading Hub Europe AggregatedConsumptionData
2025-07-11,1215.584,236.333,979.251,final,Trading Hub Europe AggregatedConsumptionData
2025-07-12,1043.853,218.937,824.916,final,Trading Hub Europe AggregatedConsumptionData
2025-07-13,1073.831,206.843,866.987,final,Trading Hub Europe AggregatedConsumptionData
2025-07-14,1222.356,198.481,1023.875,final,Trading Hub Europe AggregatedConsumptionData
2025-07-15,1237.225,205.684,1031.541,final,Trading Hub Europe AggregatedConsumptionData
2025-07-16,1302.046,226.335,1075.711,final,Trading Hub Europe AggregatedConsumptionData
2025-07-17,1327.890,231.095,1096.794,final,Trading Hub Europe AggregatedConsumptionData
2025-07-18,1266.542,212.957,1053.586,final,Trading Hub Europe AggregatedConsumptionData
2025-07-19,981.454,186.851,794.603,final,Trading Hub Europe AggregatedConsumptionData
2025-07-20,1009.067,179.166,829.901,final,Trading Hub Europe AggregatedConsumptionData
2025-07-21,1227.614,193.317,1034.298,final,Trading Hub Europe AggregatedConsumptionData
2025-07-22,1193.739,208.085,985.655,final,Trading Hub Europe AggregatedConsumptionData
2025-07-23,1256.128,211.268,1044.860,final,Trading Hub Europe AggregatedConsumptionData
2025-07-24,1360.994,214.378,1146.615,final,Trading Hub Europe AggregatedConsumptionData
2025-07-25,1261.726,209.230,1052.496,final,Trading Hub Europe AggregatedConsumptionData
2025-07-26,1091.764,204.450,887.314,final,Trading Hub Europe AggregatedConsumptionData
2025-07-27,1060.120,216.109,844.012,final,Trading Hub Europe AggregatedConsumptionData
2025-07-28,1210.461,241.760,968.701,final,Trading Hub Europe AggregatedConsumptionData
2025-07-29,1253.436,255.590,997.846,final,Trading Hub Europe AggregatedConsumptionData
2025-07-30,1266.997,261.384,1005.612,final,Trading Hub Europe AggregatedConsumptionData
2025-07-31,1288.167,259.850,1028.317,final,Trading Hub Europe AggregatedConsumptionData
2025-08-01,1225.779,256.253,969.526,final,Trading Hub Europe AggregatedConsumptionData
2025-08-02,1074.639,263.304,811.335,final,Trading Hub Europe AggregatedConsumptionData
2025-08-03,1089.919,266.740,823.178,final,Trading Hub Europe AggregatedConsumptionData
2025-08-04,1235.864,251.592,984.272,final,Trading Hub Europe AggregatedConsumptionData
2025-08-05,1220.520,248.794,971.726,final,Trading Hub Europe AggregatedConsumptionData
2025-08-06,1276.563,253.100,1023.462,final,Trading Hub Europe AggregatedConsumptionData
2025-08-07,1211.877,230.438,981.439,final,Trading Hub Europe AggregatedConsumptionData
2025-08-08,1191.232,204.324,986.908,final,Trading Hub Europe AggregatedConsumptionData
2025-08-09,974.745,182.235,792.510,final,Trading Hub Europe AggregatedConsumptionData
2025-08-10,1015.610,186.092,829.518,final,Trading Hub Europe AggregatedConsumptionData
2025-08-11,1224.363,187.870,1036.493,final,Trading Hub Europe AggregatedConsumptionData
2025-08-12,1242.543,175.915,1066.629,final,Trading Hub Europe AggregatedConsumptionData
2025-08-13,1229.813,161.454,1068.359,final,Trading Hub Europe AggregatedConsumptionData
2025-08-14,1203.257,155.028,1048.229,final,Trading Hub Europe AggregatedConsumptionData
2025-08-15,1032.462,154.698,877.764,final,Trading Hub Europe AggregatedConsumptionData
2025-08-16,914.452,168.761,745.691,final,Trading Hub Europe AggregatedConsumptionData
2025-08-17,1026.119,193.015,833.104,final,Trading Hub Europe AggregatedConsumptionData
2025-08-18,1255.521,203.470,1052.050,final,Trading Hub Europe AggregatedConsumptionData
2025-08-19,1225.566,201.104,1024.462,final,Trading Hub Europe AggregatedConsumptionData
2025-08-20,1252.605,204.971,1047.633,final,Trading Hub Europe AggregatedConsumptionData
2025-08-21,1229.020,221.791,1007.230,final,Trading Hub Europe AggregatedConsumptionData
2025-08-22,1183.051,257.690,925.361,final,Trading Hub Europe AggregatedConsumptionData
2025-08-23,1111.936,292.319,819.618,final,Trading Hub Europe AggregatedConsumptionData
2025-08-24,1173.831,311.315,862.516,final,Trading Hub Europe AggregatedConsumptionData
2025-08-25,1438.253,305.705,1132.548,final,Trading Hub Europe AggregatedConsumptionData
2025-08-26,1360.502,256.296,1104.206,final,Trading Hub Europe AggregatedConsumptionData
2025-08-27,1365.079,217.179,1147.900,final,Trading Hub Europe AggregatedConsumptionData
2025-08-28,1444.237,214.735,1229.503,final,Trading Hub Europe AggregatedConsumptionData
2025-08-29,1262.990,221.053,1041.936,final,Trading Hub Europe AggregatedConsumptionData
2025-08-30,1047.708,231.270,816.438,final,Trading Hub Europe AggregatedConsumptionData
2025-08-31,1068.043,227.747,840.296,final,Trading Hub Europe AggregatedConsumptionData
2025-09-01,1388.575,235.905,1152.670,final,Trading Hub Europe AggregatedConsumptionData
2025-09-02,1399.571,251.933,1147.637,final,Trading Hub Europe AggregatedConsumptionData
2025-09-03,1232.065,238.686,993.379,final,Trading Hub Europe AggregatedConsumptionData
2025-09-04,1350.749,224.830,1125.919,final,Trading Hub Europe AggregatedConsumptionData
2025-09-05,1391.873,254.025,1137.848,final,Trading Hub Europe AggregatedConsumptionData
2025-09-06,1129.846,261.557,868.289,final,Trading Hub Europe AggregatedConsumptionData
2025-09-07,1102.441,250.314,852.128,final,Trading Hub Europe AggregatedConsumptionData
2025-09-08,1483.584,252.488,1231.096,final,Trading Hub Europe AggregatedConsumptionData
2025-09-09,1609.413,273.465,1335.949,final,Trading Hub Europe AggregatedConsumptionData
2025-09-10,1555.581,291.956,1263.625,final,Trading Hub Europe AggregatedConsumptionData
2025-09-11,1405.210,311.528,1093.682,final,Trading Hub Europe AggregatedConsumptionData
2025-09-12,1404.616,341.080,1063.536,final,Trading Hub Europe AggregatedConsumptionData
2025-09-13,1219.830,355.163,864.667,final,Trading Hub Europe AggregatedConsumptionData
2025-09-14,1254.146,360.167,893.980,final,Trading Hub Europe AggregatedConsumptionData
2025-09-15,1278.259,311.528,966.732,final,Trading Hub Europe AggregatedConsumptionData
2025-09-16,1399.680,350.515,1049.166,final,Trading Hub Europe AggregatedConsumptionData
2025-09-17,1455.297,371.924,1083.373,final,Trading Hub Europe AggregatedConsumptionData
2025-09-18,1381.544,322.129,1059.415,final,Trading Hub Europe AggregatedConsumptionData
2025-09-19,1317.995,271.046,1046.949,final,Trading Hub Europe AggregatedConsumptionData
2025-09-20,1040.725,225.560,815.165,final,Trading Hub Europe AggregatedConsumptionData
2025-09-21,1132.060,262.065,869.995,final,Trading Hub Europe AggregatedConsumptionData
2025-09-22,1651.022,398.023,1252.999,final,Trading Hub Europe AggregatedConsumptionData
2025-09-23,1829.630,496.436,1333.194,final,Trading Hub Europe AggregatedConsumptionData
2025-09-24,1820.922,579.052,1241.870,final,Trading Hub Europe AggregatedConsumptionData
2025-09-25,1951.335,655.571,1295.764,final,Trading Hub Europe AggregatedConsumptionData
2025-09-26,1934.618,647.728,1286.889,final,Trading Hub Europe AggregatedConsumptionData
2025-09-27,1690.135,589.276,1100.859,final,Trading Hub Europe AggregatedConsumptionData
2025-09-28,1717.796,552.100,1165.696,final,Trading Hub Europe AggregatedConsumptionData
2025-09-29,2048.821,555.054,1493.767,final,Trading Hub Europe AggregatedConsumptionData
2025-09-30,2148.301,618.439,1529.862,final,Trading Hub Europe AggregatedConsumptionData
2025-10-01,2305.003,721.931,1583.071,final,Trading Hub Europe AggregatedConsumptionData
2025-10-02,2266.908,806.029,1460.879,final,Trading Hub Europe AggregatedConsumptionData
2025-10-03,1956.616,839.289,1117.327,final,Trading Hub Europe AggregatedConsumptionData
2025-10-04,1783.203,761.471,1021.732,final,Trading Hub Europe AggregatedConsumptionData
2025-10-05,1844.350,774.986,1069.364,final,Trading Hub Europe AggregatedConsumptionData
2025-10-06,2298.812,764.116,1534.696,final,Trading Hub Europe AggregatedConsumptionData
2025-10-07,2269.308,687.064,1582.244,final,Trading Hub Europe AggregatedConsumptionData
2025-10-08,2231.329,638.555,1592.774,final,Trading Hub Europe AggregatedConsumptionData
2025-10-09,2190.185,657.731,1532.455,final,Trading Hub Europe AggregatedConsumptionData
2025-10-10,2063.457,667.246,1396.211,final,Trading Hub Europe AggregatedConsumptionData
2025-10-11,1812.622,671.439,1141.183,final,Trading Hub Europe AggregatedConsumptionData
2025-10-12,1930.848,691.088,1239.760,final,Trading Hub Europe AggregatedConsumptionData
2025-10-13,2354.481,707.082,1647.399,final,Trading Hub Europe AggregatedConsumptionData
2025-10-14,2445.342,744.665,1700.677,final,Trading Hub Europe AggregatedConsumptionData
2025-10-15,2451.313,770.956,1680.357,final,Trading Hub Europe AggregatedConsumptionData
2025-10-16,2421.147,796.123,1625.024,final,Trading Hub Europe AggregatedConsumptionData
2025-10-17,2381.533,837.855,1543.678,final,Trading Hub Europe AggregatedConsumptionData
2025-10-18,2263.224,945.572,1317.652,final,Trading Hub Europe AggregatedConsumptionData
2025-10-19,2210.332,985.040,1225.291,final,Trading Hub Europe AggregatedConsumptionData
2025-10-20,2263.383,872.869,1390.514,final,Trading Hub Europe AggregatedConsumptionData
2025-10-21,2171.738,777.741,1393.997,final,Trading Hub Europe AggregatedConsumptionData
2025-10-22,2339.743,749.110,1590.634,final,Trading Hub Europe AggregatedConsumptionData
2025-10-23,2091.839,736.065,1355.774,final,Trading Hub Europe AggregatedConsumptionData
2025-10-24,2226.191,880.044,1346.148,final,Trading Hub Europe AggregatedConsumptionData
2025-10-25,2206.079,980.817,1225.262,final,Trading Hub Europe AggregatedConsumptionData
2025-10-26,2338.272,1103.614,1234.659,final,Trading Hub Europe AggregatedConsumptionData
2025-10-27,2712.600,1158.926,1553.674,final,Trading Hub Europe AggregatedConsumptionData
2025-10-28,2611.228,1119.082,1492.146,final,Trading Hub Europe AggregatedConsumptionData
2025-10-29,2508.985,1012.716,1496.269,final,Trading Hub Europe AggregatedConsumptionData
2025-10-30,2507.260,1009.294,1497.966,final,Trading Hub Europe AggregatedConsumptionData
2025-10-31,2450.348,1017.235,1433.113,final,Trading Hub Europe AggregatedConsumptionData
2025-11-01,2020.564,880.279,1140.285,final,Trading Hub Europe AggregatedConsumptionData
2025-11-02,2212.752,944.667,1268.085,final,Trading Hub Europe AggregatedConsumptionData
2025-11-03,2531.752,1031.073,1500.680,final,Trading Hub Europe AggregatedConsumptionData
2025-11-04,2482.248,1004.327,1477.920,final,Trading Hub Europe AggregatedConsumptionData
2025-11-05,2586.729,1005.599,1581.130,final,Trading Hub Europe AggregatedConsumptionData
2025-11-06,2905.454,1105.753,1799.701,final,Trading Hub Europe AggregatedConsumptionData
2025-11-07,3110.719,1224.307,1886.411,final,Trading Hub Europe AggregatedConsumptionData
2025-11-08,2948.352,1282.903,1665.449,final,Trading Hub Europe AggregatedConsumptionData
2025-11-09,2829.852,1232.276,1597.576,final,Trading Hub Europe AggregatedConsumptionData
2025-11-10,3061.044,1259.270,1801.773,final,Trading Hub Europe AggregatedConsumptionData
2025-11-11,2871.443,1205.058,1666.385,final,Trading Hub Europe AggregatedConsumptionData
2025-11-12,2672.403,1133.813,1538.589,final,Trading Hub Europe AggregatedConsumptionData
2025-11-13,2577.036,1007.423,1569.613,final,Trading Hub Europe AggregatedConsumptionData
2025-11-14,2611.333,990.537,1620.797,final,Trading Hub Europe AggregatedConsumptionData
2025-11-15,2422.251,1031.415,1390.836,final,Trading Hub Europe AggregatedConsumptionData
2025-11-16,2623.812,1143.691,1480.121,final,Trading Hub Europe AggregatedConsumptionData
2025-11-17,3320.220,1409.738,1910.482,final,Trading Hub Europe AggregatedConsumptionData
2025-11-18,3628.679,1625.048,2003.631,final,Trading Hub Europe AggregatedConsumptionData
2025-11-19,3893.941,1794.958,2098.983,final,Trading Hub Europe AggregatedConsumptionData
2025-11-20,4199.633,1933.160,2266.473,final,Trading Hub Europe AggregatedConsumptionData
2025-11-21,4331.128,2094.613,2236.514,final,Trading Hub Europe AggregatedConsumptionData
2025-11-22,4060.966,2177.595,1883.371,final,Trading Hub Europe AggregatedConsumptionData
2025-11-23,4019.682,2205.850,1813.832,final,Trading Hub Europe AggregatedConsumptionData
2025-11-24,4312.138,2069.568,2242.570,final,Trading Hub Europe AggregatedConsumptionData
2025-11-25,4283.869,1983.548,2300.321,final,Trading Hub Europe AggregatedConsumptionData
